Delay,CDF
5.400000000000000000e+01,5.130401915081265196e-01
5.400000000000000000e+01,5.131661836966108226e-01
5.400000000000000000e+01,5.132921758850951255e-01
5.400000000000000000e+01,5.134181680735794284e-01
5.400000000000000000e+01,5.135441602620637314e-01
5.400000000000000000e+01,5.136701524505480343e-01
5.400000000000000000e+01,5.137961446390323372e-01
5.400000000000000000e+01,5.139221368275166402e-01
5.400000000000000000e+01,5.140481290160010541e-01
5.400000000000000000e+01,5.141741212044853571e-01
5.400000000000000000e+01,5.143001133929696600e-01
5.400000000000000000e+01,5.144261055814539629e-01
5.400000000000000000e+01,5.145520977699382659e-01
5.400000000000000000e+01,5.146780899584225688e-01
5.400000000000000000e+01,5.148040821469068717e-01
5.400000000000000000e+01,5.149300743353911747e-01
5.400000000000000000e+01,5.150560665238754776e-01
5.400000000000000000e+01,5.151820587123597806e-01
5.400000000000000000e+01,5.153080509008441945e-01
5.400000000000000000e+01,5.154340430893284974e-01
5.400000000000000000e+01,5.155600352778128004e-01
5.400000000000000000e+01,5.156860274662971033e-01
5.400000000000000000e+01,5.158120196547814063e-01
5.400000000000000000e+01,5.159380118432657092e-01
5.400000000000000000e+01,5.160640040317500121e-01
5.400000000000000000e+01,5.161899962202343151e-01
5.400000000000000000e+01,5.163159884087186180e-01
5.400000000000000000e+01,5.164419805972029209e-01
5.400000000000000000e+01,5.165679727856873349e-01
5.400000000000000000e+01,5.166939649741716378e-01
5.400000000000000000e+01,5.168199571626559408e-01
5.400000000000000000e+01,5.169459493511402437e-01
5.400000000000000000e+01,5.170719415396245466e-01
5.400000000000000000e+01,5.171979337281088496e-01
5.400000000000000000e+01,5.173239259165931525e-01
5.400000000000000000e+01,5.174499181050774554e-01
5.400000000000000000e+01,5.175759102935617584e-01
5.400000000000000000e+01,5.177019024820460613e-01
5.400000000000000000e+01,5.178278946705304753e-01
5.400000000000000000e+01,5.179538868590147782e-01
5.400000000000000000e+01,5.180798790474990811e-01
5.400000000000000000e+01,5.182058712359833841e-01
5.400000000000000000e+01,5.183318634244676870e-01
5.400000000000000000e+01,5.184578556129519900e-01
5.400000000000000000e+01,5.185838478014362929e-01
5.400000000000000000e+01,5.187098399899205958e-01
5.400000000000000000e+01,5.188358321784048988e-01
5.400000000000000000e+01,5.189618243668892017e-01
5.400000000000000000e+01,5.190878165553736157e-01
5.400000000000000000e+01,5.192138087438579186e-01
5.400000000000000000e+01,5.193398009323422215e-01
5.400000000000000000e+01,5.194657931208265245e-01
5.400000000000000000e+01,5.195917853093108274e-01
5.400000000000000000e+01,5.197177774977951303e-01
5.400000000000000000e+01,5.198437696862794333e-01
5.400000000000000000e+01,5.199697618747637362e-01
5.400000000000000000e+01,5.200957540632480391e-01
5.400000000000000000e+01,5.202217462517323421e-01
5.400000000000000000e+01,5.203477384402167560e-01
5.400000000000000000e+01,5.204737306287010590e-01
5.400000000000000000e+01,5.205997228171853619e-01
5.400000000000000000e+01,5.207257150056696648e-01
5.400000000000000000e+01,5.208517071941539678e-01
5.400000000000000000e+01,5.209776993826382707e-01
5.400000000000000000e+01,5.211036915711225737e-01
5.400000000000000000e+01,5.212296837596068766e-01
5.400000000000000000e+01,5.213556759480911795e-01
5.400000000000000000e+01,5.214816681365754825e-01
5.400000000000000000e+01,5.216076603250598964e-01
5.400000000000000000e+01,5.217336525135441994e-01
5.400000000000000000e+01,5.218596447020285023e-01
5.400000000000000000e+01,5.219856368905128052e-01
5.400000000000000000e+01,5.221116290789971082e-01
5.400000000000000000e+01,5.222376212674814111e-01
5.400000000000000000e+01,5.223636134559657140e-01
5.400000000000000000e+01,5.224896056444500170e-01
5.400000000000000000e+01,5.226155978329343199e-01
5.400000000000000000e+01,5.227415900214186228e-01
5.400000000000000000e+01,5.228675822099030368e-01
5.400000000000000000e+01,5.229935743983873397e-01
5.400000000000000000e+01,5.231195665868716427e-01
5.400000000000000000e+01,5.232455587753559456e-01
5.400000000000000000e+01,5.233715509638402485e-01
5.400000000000000000e+01,5.234975431523245515e-01
5.400000000000000000e+01,5.236235353408088544e-01
5.400000000000000000e+01,5.237495275292931574e-01
5.400000000000000000e+01,5.238755197177774603e-01
5.400000000000000000e+01,5.240015119062617632e-01
5.400000000000000000e+01,5.241275040947461772e-01
5.400000000000000000e+01,5.242534962832304801e-01
5.400000000000000000e+01,5.243794884717147831e-01
5.400000000000000000e+01,5.245054806601990860e-01
5.400000000000000000e+01,5.246314728486833889e-01
5.400000000000000000e+01,5.247574650371676919e-01
5.400000000000000000e+01,5.248834572256519948e-01
5.400000000000000000e+01,5.250094494141362977e-01
5.400000000000000000e+01,5.251354416026206007e-01
5.400000000000000000e+01,5.252614337911049036e-01
5.500000000000000000e+01,5.253874259795893176e-01
5.500000000000000000e+01,5.255134181680736205e-01
5.500000000000000000e+01,5.256394103565579234e-01
5.500000000000000000e+01,5.257654025450422264e-01
5.500000000000000000e+01,5.258913947335265293e-01
5.500000000000000000e+01,5.260173869220108323e-01
5.500000000000000000e+01,5.261433791104951352e-01
5.500000000000000000e+01,5.262693712989794381e-01
5.500000000000000000e+01,5.263953634874637411e-01
5.500000000000000000e+01,5.265213556759480440e-01
5.500000000000000000e+01,5.266473478644324580e-01
5.500000000000000000e+01,5.267733400529167609e-01
5.500000000000000000e+01,5.268993322414010638e-01
5.500000000000000000e+01,5.270253244298853668e-01
5.500000000000000000e+01,5.271513166183696697e-01
5.500000000000000000e+01,5.272773088068539726e-01
5.500000000000000000e+01,5.274033009953382756e-01
5.500000000000000000e+01,5.275292931838225785e-01
5.500000000000000000e+01,5.276552853723068814e-01
5.500000000000000000e+01,5.277812775607911844e-01
5.500000000000000000e+01,5.279072697492755983e-01
5.500000000000000000e+01,5.280332619377599013e-01
5.500000000000000000e+01,5.281592541262442042e-01
5.500000000000000000e+01,5.282852463147285071e-01
5.500000000000000000e+01,5.284112385032128101e-01
5.500000000000000000e+01,5.285372306916971130e-01
5.500000000000000000e+01,5.286632228801814160e-01
5.500000000000000000e+01,5.287892150686657189e-01
5.500000000000000000e+01,5.289152072571500218e-01
5.500000000000000000e+01,5.290411994456343248e-01
5.500000000000000000e+01,5.291671916341187387e-01
5.500000000000000000e+01,5.292931838226030417e-01
5.500000000000000000e+01,5.294191760110873446e-01
5.500000000000000000e+01,5.295451681995716475e-01
5.500000000000000000e+01,5.296711603880559505e-01
5.500000000000000000e+01,5.297971525765402534e-01
5.500000000000000000e+01,5.299231447650245563e-01
5.500000000000000000e+01,5.300491369535088593e-01
5.500000000000000000e+01,5.301751291419931622e-01
5.500000000000000000e+01,5.303011213304774651e-01
5.500000000000000000e+01,5.304271135189618791e-01
5.500000000000000000e+01,5.305531057074461820e-01
5.500000000000000000e+01,5.306790978959304850e-01
5.500000000000000000e+01,5.308050900844147879e-01
5.500000000000000000e+01,5.309310822728990908e-01
5.500000000000000000e+01,5.310570744613833938e-01
5.500000000000000000e+01,5.311830666498676967e-01
5.500000000000000000e+01,5.313090588383519997e-01
5.500000000000000000e+01,5.314350510268363026e-01
5.500000000000000000e+01,5.315610432153206055e-01
5.500000000000000000e+01,5.316870354038050195e-01
5.500000000000000000e+01,5.318130275922893224e-01
5.500000000000000000e+01,5.319390197807736254e-01
5.500000000000000000e+01,5.320650119692579283e-01
5.500000000000000000e+01,5.321910041577422312e-01
5.500000000000000000e+01,5.323169963462265342e-01
5.500000000000000000e+01,5.324429885347108371e-01
5.500000000000000000e+01,5.325689807231951400e-01
5.500000000000000000e+01,5.326949729116794430e-01
5.500000000000000000e+01,5.328209651001637459e-01
5.500000000000000000e+01,5.329469572886480488e-01
5.500000000000000000e+01,5.330729494771324628e-01
5.500000000000000000e+01,5.331989416656167657e-01
5.500000000000000000e+01,5.333249338541010687e-01
5.500000000000000000e+01,5.334509260425853716e-01
5.500000000000000000e+01,5.335769182310696745e-01
5.500000000000000000e+01,5.337029104195539775e-01
5.500000000000000000e+01,5.338289026080382804e-01
5.500000000000000000e+01,5.339548947965225834e-01
5.500000000000000000e+01,5.340808869850068863e-01
5.500000000000000000e+01,5.342068791734911892e-01
5.500000000000000000e+01,5.343328713619756032e-01
5.500000000000000000e+01,5.344588635504599061e-01
5.500000000000000000e+01,5.345848557389442091e-01
5.500000000000000000e+01,5.347108479274285120e-01
5.500000000000000000e+01,5.348368401159128149e-01
5.500000000000000000e+01,5.349628323043971179e-01
5.500000000000000000e+01,5.350888244928814208e-01
5.500000000000000000e+01,5.352148166813657237e-01
5.500000000000000000e+01,5.353408088698500267e-01
5.500000000000000000e+01,5.354668010583343296e-01
5.500000000000000000e+01,5.355927932468187436e-01
5.500000000000000000e+01,5.357187854353030465e-01
5.500000000000000000e+01,5.358447776237873494e-01
5.500000000000000000e+01,5.359707698122716524e-01
5.500000000000000000e+01,5.360967620007559553e-01
5.500000000000000000e+01,5.362227541892402582e-01
5.500000000000000000e+01,5.363487463777245612e-01
5.500000000000000000e+01,5.364747385662088641e-01
5.500000000000000000e+01,5.366007307546931671e-01
5.500000000000000000e+01,5.367267229431774700e-01
5.500000000000000000e+01,5.368527151316618840e-01
5.500000000000000000e+01,5.369787073201461869e-01
5.500000000000000000e+01,5.371046995086304898e-01
5.500000000000000000e+01,5.372306916971147928e-01
5.500000000000000000e+01,5.373566838855990957e-01
5.500000000000000000e+01,5.374826760740833986e-01
5.500000000000000000e+01,5.376086682625677016e-01
5.500000000000000000e+01,5.377346604510520045e-01
5.500000000000000000e+01,5.378606526395363074e-01
5.500000000000000000e+01,5.379866448280206104e-01
5.500000000000000000e+01,5.381126370165050243e-01
5.500000000000000000e+01,5.382386292049893273e-01
5.500000000000000000e+01,5.383646213934736302e-01
5.500000000000000000e+01,5.384906135819579331e-01
5.500000000000000000e+01,5.386166057704422361e-01
5.500000000000000000e+01,5.387425979589265390e-01
5.500000000000000000e+01,5.388685901474108420e-01
5.500000000000000000e+01,5.389945823358951449e-01
5.500000000000000000e+01,5.391205745243794478e-01
5.500000000000000000e+01,5.392465667128637508e-01
5.500000000000000000e+01,5.393725589013481647e-01
5.500000000000000000e+01,5.394985510898324677e-01
5.500000000000000000e+01,5.396245432783167706e-01
5.500000000000000000e+01,5.397505354668010735e-01
5.500000000000000000e+01,5.398765276552853765e-01
5.500000000000000000e+01,5.400025198437696794e-01
5.500000000000000000e+01,5.401285120322539823e-01
5.500000000000000000e+01,5.402545042207382853e-01
5.500000000000000000e+01,5.403804964092225882e-01
5.500000000000000000e+01,5.405064885977068911e-01
5.500000000000000000e+01,5.406324807861913051e-01
5.500000000000000000e+01,5.407584729746756080e-01
5.500000000000000000e+01,5.408844651631599110e-01
5.500000000000000000e+01,5.410104573516442139e-01
5.500000000000000000e+01,5.411364495401285168e-01
5.500000000000000000e+01,5.412624417286128198e-01
5.500000000000000000e+01,5.413884339170971227e-01
5.500000000000000000e+01,5.415144261055814257e-01
5.500000000000000000e+01,5.416404182940657286e-01
5.500000000000000000e+01,5.417664104825500315e-01
5.500000000000000000e+01,5.418924026710344455e-01
5.500000000000000000e+01,5.420183948595187484e-01
5.500000000000000000e+01,5.421443870480030514e-01
5.500000000000000000e+01,5.422703792364873543e-01
5.500000000000000000e+01,5.423963714249716572e-01
5.500000000000000000e+01,5.425223636134559602e-01
5.500000000000000000e+01,5.426483558019402631e-01
5.500000000000000000e+01,5.427743479904245660e-01
5.500000000000000000e+01,5.429003401789088690e-01
5.500000000000000000e+01,5.430263323673931719e-01
5.500000000000000000e+01,5.431523245558775859e-01
5.500000000000000000e+01,5.432783167443618888e-01
5.500000000000000000e+01,5.434043089328461917e-01
5.500000000000000000e+01,5.435303011213304947e-01
5.500000000000000000e+01,5.436562933098147976e-01
5.500000000000000000e+01,5.437822854982991005e-01
5.500000000000000000e+01,5.439082776867834035e-01
5.500000000000000000e+01,5.440342698752677064e-01
5.500000000000000000e+01,5.441602620637520094e-01
5.500000000000000000e+01,5.442862542522363123e-01
5.500000000000000000e+01,5.444122464407207262e-01
5.500000000000000000e+01,5.445382386292050292e-01
5.500000000000000000e+01,5.446642308176893321e-01
5.500000000000000000e+01,5.447902230061736351e-01
5.500000000000000000e+01,5.449162151946579380e-01
5.500000000000000000e+01,5.450422073831422409e-01
5.500000000000000000e+01,5.451681995716265439e-01
5.500000000000000000e+01,5.452941917601108468e-01
5.500000000000000000e+01,5.454201839485951497e-01
5.500000000000000000e+01,5.455461761370794527e-01
5.500000000000000000e+01,5.456721683255638666e-01
5.500000000000000000e+01,5.457981605140481696e-01
5.500000000000000000e+01,5.459241527025324725e-01
5.500000000000000000e+01,5.460501448910167754e-01
5.500000000000000000e+01,5.461761370795010784e-01
5.500000000000000000e+01,5.463021292679853813e-01
5.500000000000000000e+01,5.464281214564696842e-01
5.500000000000000000e+01,5.465541136449539872e-01
5.500000000000000000e+01,5.466801058334382901e-01
5.500000000000000000e+01,5.468060980219225931e-01
5.500000000000000000e+01,5.469320902104070070e-01
5.500000000000000000e+01,5.470580823988913099e-01
5.500000000000000000e+01,5.471840745873756129e-01
5.500000000000000000e+01,5.473100667758599158e-01
5.500000000000000000e+01,5.474360589643442188e-01
5.500000000000000000e+01,5.475620511528285217e-01
5.500000000000000000e+01,5.476880433413128246e-01
5.500000000000000000e+01,5.478140355297971276e-01
5.500000000000000000e+01,5.479400277182814305e-01
5.500000000000000000e+01,5.480660199067657334e-01
5.500000000000000000e+01,5.481920120952501474e-01
5.500000000000000000e+01,5.483180042837344503e-01
5.500000000000000000e+01,5.484439964722187533e-01
5.500000000000000000e+01,5.485699886607030562e-01
5.500000000000000000e+01,5.486959808491873591e-01
5.500000000000000000e+01,5.488219730376716621e-01
5.500000000000000000e+01,5.489479652261559650e-01
5.500000000000000000e+01,5.490739574146402679e-01
5.500000000000000000e+01,5.491999496031245709e-01
5.600000000000000000e+01,5.493259417916088738e-01
5.600000000000000000e+01,5.494519339800932878e-01
5.600000000000000000e+01,5.495779261685775907e-01
5.600000000000000000e+01,5.497039183570618937e-01
5.600000000000000000e+01,5.498299105455461966e-01
5.600000000000000000e+01,5.499559027340304995e-01
5.600000000000000000e+01,5.500818949225148025e-01
5.600000000000000000e+01,5.502078871109991054e-01
5.600000000000000000e+01,5.503338792994834083e-01
5.600000000000000000e+01,5.504598714879677113e-01
5.600000000000000000e+01,5.505858636764520142e-01
5.600000000000000000e+01,5.507118558649364282e-01
5.600000000000000000e+01,5.508378480534207311e-01
5.600000000000000000e+01,5.509638402419050340e-01
5.600000000000000000e+01,5.510898324303893370e-01
5.600000000000000000e+01,5.512158246188736399e-01
5.600000000000000000e+01,5.513418168073579428e-01
5.600000000000000000e+01,5.514678089958422458e-01
5.600000000000000000e+01,5.515938011843265487e-01
5.600000000000000000e+01,5.517197933728108517e-01
5.600000000000000000e+01,5.518457855612951546e-01
5.600000000000000000e+01,5.519717777497795685e-01
5.600000000000000000e+01,5.520977699382638715e-01
5.600000000000000000e+01,5.522237621267481744e-01
5.600000000000000000e+01,5.523497543152324774e-01
5.600000000000000000e+01,5.524757465037167803e-01
5.600000000000000000e+01,5.526017386922010832e-01
5.600000000000000000e+01,5.527277308806853862e-01
5.600000000000000000e+01,5.528537230691696891e-01
5.600000000000000000e+01,5.529797152576539920e-01
5.600000000000000000e+01,5.531057074461382950e-01
5.600000000000000000e+01,5.532316996346225979e-01
5.600000000000000000e+01,5.533576918231070119e-01
5.600000000000000000e+01,5.534836840115913148e-01
5.600000000000000000e+01,5.536096762000756177e-01
5.600000000000000000e+01,5.537356683885599207e-01
5.600000000000000000e+01,5.538616605770442236e-01
5.600000000000000000e+01,5.539876527655285265e-01
5.600000000000000000e+01,5.541136449540128295e-01
5.600000000000000000e+01,5.542396371424971324e-01
5.600000000000000000e+01,5.543656293309814354e-01
5.600000000000000000e+01,5.544916215194657383e-01
5.600000000000000000e+01,5.546176137079501522e-01
5.600000000000000000e+01,5.547436058964344552e-01
5.600000000000000000e+01,5.548695980849187581e-01
5.600000000000000000e+01,5.549955902734030611e-01
5.600000000000000000e+01,5.551215824618873640e-01
5.600000000000000000e+01,5.552475746503716669e-01
5.600000000000000000e+01,5.553735668388559699e-01
5.600000000000000000e+01,5.554995590273402728e-01
5.600000000000000000e+01,5.556255512158245757e-01
5.600000000000000000e+01,5.557515434043088787e-01
5.600000000000000000e+01,5.558775355927932926e-01
5.600000000000000000e+01,5.560035277812775956e-01
5.600000000000000000e+01,5.561295199697618985e-01
5.600000000000000000e+01,5.562555121582462014e-01
5.700000000000000000e+01,5.563815043467305044e-01
5.700000000000000000e+01,5.565074965352148073e-01
5.700000000000000000e+01,5.566334887236991102e-01
5.700000000000000000e+01,5.567594809121834132e-01
5.700000000000000000e+01,5.568854731006677161e-01
5.700000000000000000e+01,5.570114652891520191e-01
5.700000000000000000e+01,5.571374574776364330e-01
5.700000000000000000e+01,5.572634496661207359e-01
5.700000000000000000e+01,5.573894418546050389e-01
5.700000000000000000e+01,5.575154340430893418e-01
5.700000000000000000e+01,5.576414262315736448e-01
5.700000000000000000e+01,5.577674184200579477e-01
5.700000000000000000e+01,5.578934106085422506e-01
5.700000000000000000e+01,5.580194027970265536e-01
5.700000000000000000e+01,5.581453949855108565e-01
5.700000000000000000e+01,5.582713871739951594e-01
5.700000000000000000e+01,5.583973793624795734e-01
5.700000000000000000e+01,5.585233715509638763e-01
5.700000000000000000e+01,5.586493637394481793e-01
5.700000000000000000e+01,5.587753559279324822e-01
5.700000000000000000e+01,5.589013481164167851e-01
5.700000000000000000e+01,5.590273403049010881e-01
5.700000000000000000e+01,5.591533324933853910e-01
5.700000000000000000e+01,5.592793246818696939e-01
5.700000000000000000e+01,5.594053168703539969e-01
5.700000000000000000e+01,5.595313090588382998e-01
5.700000000000000000e+01,5.596573012473227138e-01
5.700000000000000000e+01,5.597832934358070167e-01
5.700000000000000000e+01,5.599092856242913196e-01
5.800000000000000000e+01,5.600352778127756226e-01
5.800000000000000000e+01,5.601612700012599255e-01
5.800000000000000000e+01,5.602872621897442285e-01
5.800000000000000000e+01,5.604132543782285314e-01
5.800000000000000000e+01,5.605392465667128343e-01
5.800000000000000000e+01,5.606652387551971373e-01
5.800000000000000000e+01,5.607912309436814402e-01
5.800000000000000000e+01,5.609172231321658542e-01
5.800000000000000000e+01,5.610432153206501571e-01
5.800000000000000000e+01,5.611692075091344600e-01
5.800000000000000000e+01,5.612951996976187630e-01
5.800000000000000000e+01,5.614211918861030659e-01
5.800000000000000000e+01,5.615471840745873688e-01
5.800000000000000000e+01,5.616731762630716718e-01
5.800000000000000000e+01,5.617991684515559747e-01
5.800000000000000000e+01,5.619251606400402776e-01
5.800000000000000000e+01,5.620511528285245806e-01
5.800000000000000000e+01,5.621771450170089945e-01
5.800000000000000000e+01,5.623031372054932975e-01
5.800000000000000000e+01,5.624291293939776004e-01
5.800000000000000000e+01,5.625551215824619034e-01
5.800000000000000000e+01,5.626811137709462063e-01
5.800000000000000000e+01,5.628071059594305092e-01
5.800000000000000000e+01,5.629330981479148122e-01
5.800000000000000000e+01,5.630590903363991151e-01
5.800000000000000000e+01,5.631850825248834180e-01
5.800000000000000000e+01,5.633110747133677210e-01
5.800000000000000000e+01,5.634370669018521349e-01
5.800000000000000000e+01,5.635630590903364379e-01
5.800000000000000000e+01,5.636890512788207408e-01
5.800000000000000000e+01,5.638150434673050437e-01
5.800000000000000000e+01,5.639410356557893467e-01
5.800000000000000000e+01,5.640670278442736496e-01
5.800000000000000000e+01,5.641930200327579525e-01
5.800000000000000000e+01,5.643190122212422555e-01
5.800000000000000000e+01,5.644450044097265584e-01
5.800000000000000000e+01,5.645709965982108614e-01
5.800000000000000000e+01,5.646969887866952753e-01
5.800000000000000000e+01,5.648229809751795782e-01
5.800000000000000000e+01,5.649489731636638812e-01
5.800000000000000000e+01,5.650749653521481841e-01
5.800000000000000000e+01,5.652009575406324871e-01
5.800000000000000000e+01,5.653269497291167900e-01
5.800000000000000000e+01,5.654529419176010929e-01
5.800000000000000000e+01,5.655789341060853959e-01
5.800000000000000000e+01,5.657049262945696988e-01
5.800000000000000000e+01,5.658309184830540017e-01
5.800000000000000000e+01,5.659569106715384157e-01
5.800000000000000000e+01,5.660829028600227186e-01
5.800000000000000000e+01,5.662088950485070216e-01
5.800000000000000000e+01,5.663348872369913245e-01
5.800000000000000000e+01,5.664608794254756274e-01
5.800000000000000000e+01,5.665868716139599304e-01
5.800000000000000000e+01,5.667128638024442333e-01
5.800000000000000000e+01,5.668388559909285362e-01
5.800000000000000000e+01,5.669648481794128392e-01
5.800000000000000000e+01,5.670908403678971421e-01
5.800000000000000000e+01,5.672168325563815561e-01
5.800000000000000000e+01,5.673428247448658590e-01
5.800000000000000000e+01,5.674688169333501619e-01
5.800000000000000000e+01,5.675948091218344649e-01
5.800000000000000000e+01,5.677208013103187678e-01
5.800000000000000000e+01,5.678467934988030708e-01
5.800000000000000000e+01,5.679727856872873737e-01
5.800000000000000000e+01,5.680987778757716766e-01
5.800000000000000000e+01,5.682247700642559796e-01
5.900000000000000000e+01,5.683507622527402825e-01
5.900000000000000000e+01,5.684767544412246965e-01
5.900000000000000000e+01,5.686027466297089994e-01
5.900000000000000000e+01,5.687287388181933023e-01
5.900000000000000000e+01,5.688547310066776053e-01
5.900000000000000000e+01,5.689807231951619082e-01
5.900000000000000000e+01,5.691067153836462111e-01
5.900000000000000000e+01,5.692327075721305141e-01
5.900000000000000000e+01,5.693586997606148170e-01
5.900000000000000000e+01,5.694846919490991199e-01
5.900000000000000000e+01,5.696106841375834229e-01
5.900000000000000000e+01,5.697366763260678368e-01
5.900000000000000000e+01,5.698626685145521398e-01
5.900000000000000000e+01,5.699886607030364427e-01
5.900000000000000000e+01,5.701146528915207456e-01
5.900000000000000000e+01,5.702406450800050486e-01
5.900000000000000000e+01,5.703666372684893515e-01
5.900000000000000000e+01,5.704926294569736545e-01
5.900000000000000000e+01,5.706186216454579574e-01
5.900000000000000000e+01,5.707446138339422603e-01
5.900000000000000000e+01,5.708706060224265633e-01
5.900000000000000000e+01,5.709965982109109772e-01
5.900000000000000000e+01,5.711225903993952802e-01
5.900000000000000000e+01,5.712485825878795831e-01
5.900000000000000000e+01,5.713745747763638860e-01
5.900000000000000000e+01,5.715005669648481890e-01
5.900000000000000000e+01,5.716265591533324919e-01
5.900000000000000000e+01,5.717525513418167948e-01
5.900000000000000000e+01,5.718785435303010978e-01
5.900000000000000000e+01,5.720045357187854007e-01
5.900000000000000000e+01,5.721305279072697036e-01
5.900000000000000000e+01,5.722565200957541176e-01
5.900000000000000000e+01,5.723825122842384205e-01
5.900000000000000000e+01,5.725085044727227235e-01
5.900000000000000000e+01,5.726344966612070264e-01
5.900000000000000000e+01,5.727604888496913293e-01
5.900000000000000000e+01,5.728864810381756323e-01
5.900000000000000000e+01,5.730124732266599352e-01
5.900000000000000000e+01,5.731384654151442382e-01
5.900000000000000000e+01,5.732644576036285411e-01
5.900000000000000000e+01,5.733904497921128440e-01
5.900000000000000000e+01,5.735164419805972580e-01
5.900000000000000000e+01,5.736424341690815609e-01
5.900000000000000000e+01,5.737684263575658639e-01
5.900000000000000000e+01,5.738944185460501668e-01
5.900000000000000000e+01,5.740204107345344697e-01
5.900000000000000000e+01,5.741464029230187727e-01
5.900000000000000000e+01,5.742723951115030756e-01
5.900000000000000000e+01,5.743983872999873785e-01
5.900000000000000000e+01,5.745243794884716815e-01
5.900000000000000000e+01,5.746503716769559844e-01
5.900000000000000000e+01,5.747763638654402873e-01
5.900000000000000000e+01,5.749023560539247013e-01
5.900000000000000000e+01,5.750283482424090042e-01
5.900000000000000000e+01,5.751543404308933072e-01
5.900000000000000000e+01,5.752803326193776101e-01
5.900000000000000000e+01,5.754063248078619131e-01
5.900000000000000000e+01,5.755323169963462160e-01
5.900000000000000000e+01,5.756583091848305189e-01
5.900000000000000000e+01,5.757843013733148219e-01
5.900000000000000000e+01,5.759102935617991248e-01
5.900000000000000000e+01,5.760362857502834277e-01
5.900000000000000000e+01,5.761622779387678417e-01
5.900000000000000000e+01,5.762882701272521446e-01
5.900000000000000000e+01,5.764142623157364476e-01
5.900000000000000000e+01,5.765402545042207505e-01
5.900000000000000000e+01,5.766662466927050534e-01
5.900000000000000000e+01,5.767922388811893564e-01
5.900000000000000000e+01,5.769182310696736593e-01
5.900000000000000000e+01,5.770442232581579622e-01
5.900000000000000000e+01,5.771702154466422652e-01
5.900000000000000000e+01,5.772962076351265681e-01
5.900000000000000000e+01,5.774221998236109821e-01
5.900000000000000000e+01,5.775481920120952850e-01
5.900000000000000000e+01,5.776741842005795879e-01
5.900000000000000000e+01,5.778001763890638909e-01
5.900000000000000000e+01,5.779261685775481938e-01
5.900000000000000000e+01,5.780521607660324968e-01
5.900000000000000000e+01,5.781781529545167997e-01
5.900000000000000000e+01,5.783041451430011026e-01
5.900000000000000000e+01,5.784301373314854056e-01
5.900000000000000000e+01,5.785561295199697085e-01
5.900000000000000000e+01,5.786821217084541225e-01
5.900000000000000000e+01,5.788081138969384254e-01
5.900000000000000000e+01,5.789341060854227283e-01
5.900000000000000000e+01,5.790600982739070313e-01
6.000000000000000000e+01,5.791860904623913342e-01
6.000000000000000000e+01,5.793120826508756371e-01
6.000000000000000000e+01,5.794380748393599401e-01
6.000000000000000000e+01,5.795640670278442430e-01
6.000000000000000000e+01,5.796900592163285459e-01
6.000000000000000000e+01,5.798160514048128489e-01
6.000000000000000000e+01,5.799420435932972628e-01
6.000000000000000000e+01,5.800680357817815658e-01
6.000000000000000000e+01,5.801940279702658687e-01
6.000000000000000000e+01,5.803200201587501716e-01
6.000000000000000000e+01,5.804460123472344746e-01
6.000000000000000000e+01,5.805720045357187775e-01
6.000000000000000000e+01,5.806979967242030805e-01
6.000000000000000000e+01,5.808239889126873834e-01
6.000000000000000000e+01,5.809499811011716863e-01
6.000000000000000000e+01,5.810759732896559893e-01
6.000000000000000000e+01,5.812019654781404032e-01
6.000000000000000000e+01,5.813279576666247062e-01
6.000000000000000000e+01,5.814539498551090091e-01
6.000000000000000000e+01,5.815799420435933120e-01
6.000000000000000000e+01,5.817059342320776150e-01
6.000000000000000000e+01,5.818319264205619179e-01
6.000000000000000000e+01,5.819579186090462208e-01
6.000000000000000000e+01,5.820839107975305238e-01
6.000000000000000000e+01,5.822099029860148267e-01
6.000000000000000000e+01,5.823358951744991296e-01
6.000000000000000000e+01,5.824618873629835436e-01
6.000000000000000000e+01,5.825878795514678465e-01
6.000000000000000000e+01,5.827138717399521495e-01
6.000000000000000000e+01,5.828398639284364524e-01
6.000000000000000000e+01,5.829658561169207553e-01
6.000000000000000000e+01,5.830918483054050583e-01
6.000000000000000000e+01,5.832178404938893612e-01
6.000000000000000000e+01,5.833438326823736642e-01
6.000000000000000000e+01,5.834698248708579671e-01
6.000000000000000000e+01,5.835958170593422700e-01
6.000000000000000000e+01,5.837218092478266840e-01
6.000000000000000000e+01,5.838478014363109869e-01
6.000000000000000000e+01,5.839737936247952899e-01
6.000000000000000000e+01,5.840997858132795928e-01
6.000000000000000000e+01,5.842257780017638957e-01
6.000000000000000000e+01,5.843517701902481987e-01
6.000000000000000000e+01,5.844777623787325016e-01
6.000000000000000000e+01,5.846037545672168045e-01
6.000000000000000000e+01,5.847297467557011075e-01
6.000000000000000000e+01,5.848557389441854104e-01
6.000000000000000000e+01,5.849817311326698244e-01
6.000000000000000000e+01,5.851077233211541273e-01
6.000000000000000000e+01,5.852337155096384302e-01
6.000000000000000000e+01,5.853597076981227332e-01
6.000000000000000000e+01,5.854856998866070361e-01
6.000000000000000000e+01,5.856116920750913390e-01
6.000000000000000000e+01,5.857376842635756420e-01
6.000000000000000000e+01,5.858636764520599449e-01
6.000000000000000000e+01,5.859896686405442479e-01
6.000000000000000000e+01,5.861156608290285508e-01
6.000000000000000000e+01,5.862416530175129648e-01
6.000000000000000000e+01,5.863676452059972677e-01
